Kind,LocalisedName,PreferredExtension,MimeType,Enabled,ProcessEmbedded,ProcessText,TextStrip,ProcessNamedEntities,ProcessImages,StoreBinary
calendar,Exchange Web Services Appointment,,server/exchange-ews-appointment,true,true,true,false,true,true,true
calendar,Lotus Domino XML Appointment,xml,application/vnd.lotus-domino-xml-appointment-document,true,true,true,false,true,true,true
calendar,Microsoft Entourage Appointment,old14event,application/vnd.ms-entourage-appointment,true,true,true,false,true,true,true
calendar,Microsoft Outlook Appointment,msg,application/vnd.ms-outlook-appointment,true,true,true,false,true,true,true
calendar,Microsoft Outlook Mac Appointment,,application/vnd.ms-outlook-mac-appointment,true,true,true,false,true,true,true
calendar,Microsoft Outlook Schedule,msg,application/vnd.ms-outlook-schedule,true,true,true,false,true,true,true
calendar,iCalendar Entry,ics,text/calendar-entry,true,true,true,false,true,true,true
contact,Address Book Contact,,application/x-contact,true,true,true,false,true,true,true
contact,Exchange Web Services Contact,,server/exchange-ews-contact,true,true,true,false,true,true,true
contact,Lotus Domino XML Person Document,xml,application/vnd.lotus-domino-xml-person-document,true,true,true,false,true,true,true
contact,Microsoft Entourage Contact,olk14contact,application/vnd.ms-entourage-contact,true,true,true,false,true,true,true
contact,Microsoft Outlook Contact,msg,application/vnd.ms-outlook-contact,true,true,true,false,true,true,true
contact,Microsoft Outlook Mac Contact,,application/vnd.ms-outlook-mac-contact,true,true,true,false,true,true,true
contact,Skype Contact,,application/vnd.skype-contact,true,true,true,false,true,true,true
contact,vCard Contact,vcf,text/vcard-contact,true,true,true,false,true,true,true
container,3D Photo Browser Thumbnail Container,obv,application/vnd.3d-photo-browser-thumbnail-cache,true,true,true,false,true,true,true
container,7-Zip Archive File,7z,application/x-7z-compressed,true,true,true,false,true,true,true
container,ABC View Thumbnail Container,abt,application/vnd.abc-view-manager-thumbnail-cache,true,true,true,false,true,true,true
container,ACDSee Thumbnail Container,fpt,application/vnd.acdsee-thumbnail-cache,true,true,true,false,true,true,true
container,ACE Archive File,ace,application/x-ace,true,true,true,false,true,true,true
container,ALZip Archive File,alz,application/x-alzip-compressed,true,true,true,false,true,true,true
container,ALZip Native Archive File,egg,application/x-egg-compressed,true,true,true,false,true,true,true
container,AOL Personal Filing Cabinet File,pfc,application/vnd.aol-personal-filing-cabinet,true,true,true,false,true,true,true
container,AOS File List,,application/vnd.aos-filelist,true,true,true,false,true,true,true
container,AXS-One Email Archive,pgi,application/vnd.axs-one-pgi-email-archive,true,true,true,false,true,true,true
container,AccessData FTK Image,ad1,application/vnd.accessdata-ftk-imager,true,true,true,false,true,true,true
container,Adobe Lightroom Cache,lrprev,application/vnd.adobe-photoshop-lightroom-cache,true,true,true,false,true,true,true
container,Amazon S3 Account,,server/amazon-s3-account,true,true,true,false,true,true,true
container,Amazon S3 Bucket,,server/amazon-s3-bucket,true,true,true,false,true,true,true
container,Amazon S3 Folder,,server/amazon-s3-folder,true,true,true,false,true,true,true
container,Apple Disk Image,dmg,application/x-apple-diskimage,true,true,true,false,true,true,true
container,Apple File Vault 2 Encrypted Volume,,filesystem/x-filevault2,true,true,true,false,true,true,true
container,Apple Mail.app Email File,emlx,application/vnd.apple-emlx,true,true,true,false,true,true,true
container,Apple UDIF Disk Image,dmg,application/vnd.apple-udif,true,true,true,false,true,true,true
container,Apple UDIF Sparse Bundle Disk Image,sparsebundle,application/vnd.apple-udif-sparsebundle,true,true,true,false,true,true,true
container,Apple iCloud Account,,server/apple-icloud-account,true,true,true,false,true,true,true
container,Apple iCloud Folder,,server/apple-icloud-folder,true,true,true,false,true,true,true
container,Apple iOS Application File,ipa,application/vnd.apple-ios-app,true,true,true,false,true,true,true
container,Apple iOS Device,,application/vnd.apple-ios-device,true,true,true,false,true,true,true
container,AppleSingle File,,application/applefile,true,true,true,false,true,true,true
container,Autonomy Load File,idx,application/vnd.autonomy-load-file,true,true,true,false,true,true,true
container,AxCrypt Encrypted File,axx,application/x-axcrypt,true,true,true,false,true,true,true
container,Becky! Email Container File,bmf,application/vnd.rimarts-becky-file,true,true,true,false,true,true,true
container,Becky! Standard Email Container File,bks,application/vnd.rimarts-becky-mailbox,true,true,true,false,true,true,true
container,Blackberry IPD Database,ipd,application/vnd.rim-blackberry-ipd,true,true,true,false,true,true,true
container,Bloomberg Daily Text Dump,txt,application/vnd.bloomberg-text-dump,true,true,true,false,true,true,true
container,Bloomberg Daily XML Dump,xml,application/vnd.bloomberg-xml-dump,true,true,true,false,true,true,true
container,Bloomberg IM Daily XML Dump,xml,application/vnd.bloomberg-im-xml-dump,true,true,true,false,true,true,true
container,Box Account,,server/box-account,true,true,true,false,true,true,true
container,Box File,,server/box-file,true,true,true,false,true,true,true
container,Box Folder,,server/box-folder,true,true,true,false,true,true,true
container,Cellebrite UFDR Image,ufdr,application/vnd.cellebrite-ufdr-image,true,true,true,false,true,true,true
container,Cellebrite XML Report,xml,application/vnd.cellebrite-xml-report,true,true,true,false,true,true,true
container,Centera Clip Container,,application/vnd.emc-centera-eclip-xml,true,true,true,false,true,true,true
container,Centera Cluster,,application/vnd.emc-centera-cluster,true,true,true,false,true,true,true
container,Compressed ISO9660 Disk Image,cso,application/x-cso-image,true,true,true,false,true,true,true
container,Concordance Load File,dat,application/vnd.concordance-load-file,true,true,true,false,true,true,true
container,Concordance Opticon Load File,opt,application/vnd.concordance-opticon-load-file,true,true,true,false,true,true,true
container,Directory,,filesystem/directory,true,true,true,false,true,true,true
container,Disk Image,,application/x-disk-image,true,true,true,false,true,true,true
container,Documentum Docbase,,server/documentum-docbase,true,true,true,false,true,true,true
container,Documentum Folder,,server/documentum-folder,true,true,true,false,true,true,true
container,Documentum Server,,server/documentum-server,true,true,true,false,true,true,true
container,Drive,,filesystem/drive,true,true,true,false,true,true,true
container,Dropbox Account,,server/dropbox-account,true,true,true,false,true,true,true
container,Dropbox Folder,,server/dropbox-folder,true,true,true,false,true,true,true
container,Dropbox Team Account,,server/dropbox-team-account,true,true,true,false,true,true,true
container,EDRM XML Load File,xml,application/vnd.edrm-xml-load-file,true,true,true,false,true,true,true
container,EmailXtender Archive,emx,application/vnd.emc-mailxtender,true,true,true,false,true,true,true
container,EmailXtender EMC MF Container,,application/vnd.emc-mailxtender-emcmf,true,true,true,false,true,true,true
container,EmailXtender Notes Message,onm,application/vnd.emc-mailxtender-notes-msg,true,true,true,false,true,true,true
container,EnCase EVF2 Disk Image,ex01,application/vnd.guidance-encase-evf2,true,true,true,false,true,true,true
container,EnCase EWC Disk Image,e01,application/vnd.guidance-encase,true,true,true,false,true,true,true
container,EnCase LEF2 Logical Volume File,lx01,application/vnd.guidance-encase-lef2,true,true,true,false,true,true,true
container,EnCase Logical Volume File,l01,application/vnd.guidance-encase-lvf,true,true,true,false,true,true,true
container,Enterprise Box Account,,server/enterprise-box-account,true,true,true,false,true,true,true
container,Enterprise Vault Archive,,server/enterprise-vault-archive,true,true,true,false,true,true,true
container,Enterprise Vault Note Stream,,application/x-evnotestream,true,true,true,false,true,true,true
container,Enterprise Vault Server,,server/enterprise-vault,true,true,true,false,true,true,true
container,Enterprise Vault Vault,,server/enterprise-vault-vault,true,true,true,false,true,true,true
container,Epic MegaGames / Digital Extremes Unreal Package File,,application/vnd.epic-unreal-package,true,true,true,false,true,true,true
container,Everlaw Load File,dat,application/vnd.everlaw-load-file,true,true,true,false,true,true,true
container,Everlaw Opticon Load File,opt,application/vnd.everlaw-opticon-load-file,true,true,true,false,true,true,true
container,Evernote Database File,exb,application/vnd.evernote-database,true,true,true,false,true,true,true
container,Evernote Notebook,,application/vnd.evernote-notebook,true,true,true,false,true,true,true
container,Evernote Thumbnail Container File,thumbnail,application/vnd.evernote-thumbnail-container,true,true,true,false,true,true,true
container,Exchange Web Services Account,,server/exchange-ews,true,true,true,false,true,true,true
container,Exchange Web Services Folder,,server/exchange-ews-folder,true,true,true,false,true,true,true
container,ExifPro Thumbnail Cache,bin,application/vnd.exifpro-thumbnail-cache,true,true,true,false,true,true,true
container,Facebook Dump,zip,application/vnd.facebook-dump,true,true,true,false,true,true,true
container,Facebook Dump Album,,application/vnd.facebook-dump-album,true,true,true,false,true,true,true
container,FileCenter Thumbnail Cache,album,application/vnd.filecenter-thumbnail-cache,true,true,true,false,true,true,true
container,GWAVA ASDoc File,,application/vnd.gwava-asdoc,true,true,true,false,true,true,true
container,Google Android ADB Backup,ab,application/vnd.google-android-adb-backup,true,true,true,false,true,true,true
container,Google Android Device,,application/vnd.google-android-device,true,true,true,false,true,true,true
container,Google Android Package File,apk,application/vnd.google-android-package,true,true,true,false,true,true,true
container,Google Drive Account,,server/google-drive-account,true,true,true,false,true,true,true
container,Google Drive Folder,,server/google-drive-folder,true,true,true,false,true,true,true
container,HP Photo Creations Image Container,jpg,application/vnd.hp-photo-creations,true,true,true,false,true,true,true
container,IMAP Mail Account,,server/imap,true,true,true,false,true,true,true
container,IMAP Mail Folder,,server/imap-folder,true,true,true,false,true,true,true
container,ISO9660 CD-ROM Disk Image,iso,application/x-iso-image,true,true,true,false,true,true,true
container,InControl Load File,dat,application/vnd.incontrol-load-file,true,true,true,false,true,true,true
container,InControl Opticon Load File,opt,application/vnd.incontrol-opticon-load-file,true,true,true,false,true,true,true
container,Java Archive,jar,application/java-archive,true,true,true,false,true,true,true
container,Koomail Mail File,sml,application/vnd.koomail-sml,true,true,true,false,true,true,true
container,LZH Archive File,lzh,application/x-lzh-archive,true,true,true,false,true,true,true
container,LZMA Compressed File,lzma,application/x-lzma,true,true,true,false,true,true,true
container,LZX Archive File,lzx,application/x-lzx,true,true,true,false,true,true,true
container,Linux LVM Physical Volume,,filesystem/x-lvm-physical-volume,true,true,true,false,true,true,true
container,Lotus Notes Database,nsf,application/vnd.lotus-notes,true,true,true,false,true,true,true
container,Lotus Notes View,,application/vnd.lotus-notes-view,true,true,true,false,true,true,true
container,MacBinary Archive,macbin,application/macbinary,true,true,true,false,true,true,true
container,Mailbox File,mbox,application/mbox,true,true,true,false,true,true,true
container,Micro Systemation XRY Image,xry,application/vnd.msab-xry,true,true,true,false,true,true,true
container,Micro Systemation XRY XML/ZIP Image,zip,application/vnd.msab-xry-xml-zip,true,true,true,false,true,true,true
container,Microforensics FileSafe Archive,mfs01,application/vnd.microforensics-filesafe,true,true,true,false,true,true,true
container,Microsoft Backup Tape Archive,bkf,application/vnd.ms-backup,true,true,true,false,true,true,true
container,Microsoft BitLocker Encrypted Volume,,filesystem/x-bitlocker,true,true,true,false,true,true,true
container,Microsoft Cabinet Archive,cab,application/vnd.ms-cab-compressed,true,true,true,false,true,true,true
container,Microsoft ClipArt Gallery,cag,application/vnd.ms-clipart-gallery,true,true,true,false,true,true,true
container,Microsoft Entourage Folder,olk14folder,application/vnd.ms-entourage-folder,true,true,true,false,true,true,true
container,Microsoft Entourage Mailbox,,application/vnd.ms-entourage,true,true,true,false,true,true,true
container,Microsoft Entourage Orphaned Item,olk15msgattachment,application/vnd.ms-entourage-orphan,true,true,true,false,true,true,true
container,Microsoft Exchange Server Property Store,edb,application/vnd.ms-exchange-edb,true,true,true,false,true,true,true
container,Microsoft Exchange Server Streaming Store,stm,application/vnd.ms-exchange-stm,true,true,true,false,true,true,true
container,Microsoft Imaging Format,wim,application/vnd.ms-wim,true,true,true,false,true,true,true
container,Microsoft Installer File,msi,application/vnd.ms-installer,true,true,true,false,true,true,true
container,Microsoft Installer Patch Package,msp,application/vnd.ms-installer-patch-package,true,true,true,false,true,true,true
container,Microsoft Installer Transform File,mst,application/vnd.ms-installer-transform,true,true,true,false,true,true,true
container,Microsoft Marshaled Server Object,,application/vnd.ms-mso,true,true,true,false,true,true,true
container,Microsoft OLE 1.0 Native Wrapper,,application/vnd.ms-ole10native-wrapper,true,true,true,false,true,true,true
container,Microsoft OLE2 Attachment Wrapper,,application/vnd.ms-ole2-attachment,true,true,true,false,true,true,true
container,Microsoft OLE2 Clipboard Wrapper,,application/vnd.ms-ole2-clipboard,true,true,true,false,true,true,true
container,Microsoft OLE2 Package File,,application/vnd.ms-ole2-package,true,true,true,false,true,true,true
container,Microsoft OneDrive Account,,server/microsoft-onedrive-account,true,true,true,false,true,true,true
container,Microsoft OneDrive Drive,,server/microsoft-onedrive-drive,true,true,true,false,true,true,true
container,Microsoft OneDrive Folder,,server/microsoft-onedrive-folder,true,true,true,false,true,true,true
container,Microsoft OneNote Table of Contents File,onetoc2,application/vnd.ms-onenote-toc,true,true,true,false,true,true,true
container,Microsoft Outlook Express 4 Mailbox,mbx,application/vnd.ms-outlook-express-4,true,true,true,false,true,true,true
container,Microsoft Outlook Express Mailbox,dbx,application/vnd.ms-outlook-express,true,true,true,false,true,true,true
container,Microsoft Outlook Folder,,application/vnd.ms-outlook-folder,true,true,true,false,true,true,true
container,Microsoft Outlook Mac Mailbox,olm,application/vnd.ms-outlook-mac,true,true,true,false,true,true,true
container,Microsoft Outlook Message,msg,application/vnd.ms-outlook-msg,true,true,true,false,true,true,true
container,Microsoft Outlook Personal Folder,pst,application/vnd.ms-outlook,true,true,true,false,true,true,true
container,Microsoft Outlook Shortcut,msg,application/vnd.ms-outlook-shortcut,true,true,true,false,true,true,true
container,Microsoft Photo Editor Object,,application/vnd.ms-photo-editor,true,true,true,false,true,true,true
container,Microsoft Registry File,,application/vnd.ms-registry,true,true,true,false,true,true,true
container,Microsoft Shell Scrap,shs,application/vnd.ms-shell-scrap,true,true,true,false,true,true,true
container,Microsoft Transport Neutral Encapsulation Format File,dat,application/vnd.ms-tnef,true,true,true,false,true,true,true
container,Microsoft Virtual PC / Server VHD Disk File,vhd,application/vnd.ms-virtual-harddisk,true,true,true,false,true,true,true
container,Microsoft Virtual PC / Server VHDX Disk File,vhdx,application/vnd.ms-virtual-harddisk-x,true,true,true,false,true,true,true
container,Mozilla/Firefox Browser Cache2 Entry,,application/vnd.mozilla-browser-cache2-entry,true,true,true,false,true,true,true
container,NTFS Volume Shadow Store,,filesystem/x-ntfs-vss-store,true,true,true,false,true,true,true
container,Norton Ghost Disk Image,gho,application/vnd.norton-ghost,true,true,true,false,true,true,true
container,Nuix Evidence File,,application/vnd.nuix-evidence,true,true,true,false,true,true,true
container,Nuix Load File,csv,application/vnd.nuix-load-file,true,true,true,false,true,true,true
container,Nuix Logical Image File,nli,application/vnd.nuix-logical-image-file,true,true,true,false,true,true,true
container,Nullsoft Scriptable Install System Archive,,application/vnd.nullsoft.nsis-archive,true,true,true,false,true,true,true
container,Oxygen Export XML File,xml,application/vnd.oxygen-export-file,true,true,true,false,true,true,true
container,Oxygen Export XML Skype Account,,application/vnd.oxygen-skype-account,true,true,true,false,true,true,true
container,PGP/MIME Format,,application/pgp-encrypted,true,true,true,false,true,true,true
container,POP Mail Account,,server/pop3,true,true,true,false,true,true,true
container,POP Mail Folder,,server/pop3-folder,true,true,true,false,true,true,true
container,Parallels VM Disk Image,hdd,application/vnd.parallels-virtual-harddisk,true,true,true,false,true,true,true
container,Parchive (Parity Archive) 1.0 File,par,application/x-par,true,true,true,false,true,true,true
container,Parchive (Parity Archive) 2.0 File,par,application/x-par2,true,true,true,false,true,true,true
container,Portable Document Format Portfolio,pdf,application/pdf-portfolio,true,true,true,false,true,true,true
container,RAR Archive File,rar,application/x-rar-compressed,true,true,true,false,true,true,true
container,RFC822 log,,message/rfc822-log,true,true,true,false,true,true,true
container,RPM Archive File,rpm,application/x-rpm,true,true,true,false,true,true,true
container,Reuters Messenger File,txt,application/vnd.reuters-messenger,true,true,true,false,true,true,true
container,SSH Account,,server/ssh-account,true,true,true,false,true,true,true
container,SSH Directory,,server/ssh-directory,true,true,true,false,true,true,true
container,Self-Extracting Archive,exe,application/x-self-extracting-archive,true,true,true,false,true,true,true
container,SharePoint List,,server/sharepoint-list,true,true,true,false,true,true,true
container,SharePoint Server,,server/sharepoint,true,true,true,false,true,true,true
container,SharePoint Site,,server/sharepoint-site,true,true,true,false,true,true,true
container,Sonic Global Image,gi,application/vnd.sonic-global-image,true,true,true,false,true,true,true
container,StuffIt Archive File,sit,application/x-stuffit,true,true,true,false,true,true,true
container,Symantec Vault DVS File,dvs,application/vnd.symantec-vault,true,true,true,false,true,true,true
container,Symantec Vault Stream,dvssp,application/vnd.symantec-vault-stream-data,true,true,true,false,true,true,true
container,Tencent Foxmail Box File,box,application/vnd.tencent-foxmail-box,true,true,true,false,true,true,true
container,The Local Machine,,application/vnd.nuix-local-host,true,true,true,false,true,true,true
container,UNIX Ar Archive File,ar,application/x-ar,true,true,true,false,true,true,true
container,UNIX CPIO Archive File,cpio,application/x-cpio,true,true,true,false,true,true,true
container,UNIX compress-Compressed File,z,application/x-compress,true,true,true,false,true,true,true
container,Unallocated Space,,filesystem/unallocated-space,true,true,true,false,true,true,true
container,Unallocated Space Chunk,,filesystem/unallocated-space-chunk,true,true,true,false,true,true,true
container,Uuencoded Content,uue,application/x-uuencoded,true,true,true,false,true,true,true
container,VMWare Disk Descriptor File,vmdk,application/vnd.vmware.vmdk-descriptor,true,true,true,false,true,true,true
container,VMWare Sparse Disk Image Segment,vmdk,application/vnd.vmware.vmdk-sparse,true,true,true,false,true,true,true
container,Valve GCF Archive File,gcf,application/vnd.valve-gcf,true,true,true,false,true,true,true
container,Valve Pak Archive File,vpk,application/vnd.valve-pak,true,true,true,false,true,true,true
container,Valve VBSP Map File,bsp,application/vnd.valve-vbsp,true,true,true,false,true,true,true
container,Windows 7 Sticky Notes File,snt,application/vnd.ms-stickynote,true,true,true,false,true,true,true
container,Windows Thumbs DB File,db,application/x-thumbs-db,true,true,true,false,true,true,true
container,X-Ways File System Image,ctr,application/vnd.x-ways.filesystem,true,true,true,false,true,true,true
container,XAR Archive File,,application/xar,true,true,true,false,true,true,true
container,XZ Compressed File,xz,application/x-xz,true,true,true,false,true,true,true
container,Xxencoded Content,xxe,application/x-xxencoded,true,true,true,false,true,true,true
container,ZLIB Compressed File,,application/zlib,true,true,true,false,true,true,true
container,ZLIB Compressed Stream,,application/x-zlib-stream,true,true,true,false,true,true,true
container,ZOO Compressed File,zoo,application/x-zoo,true,true,true,false,true,true,true
container,Zantaz EAS Archive,eas,application/vnd.zantaz.archive,true,true,true,false,true,true,true
container,Zip-Compressed File,zip,application/x-zip-compressed,true,true,true,false,true,true,true
container,bzip-Compressed File,bz2,application/x-bzip,true,true,true,false,true,true,true
container,gzip-Compressed File,gz,application/x-gzip,true,true,true,false,true,true,true
container,iCalendar File,ics,text/calendar,true,true,true,false,true,true,true
container,tar Archive File,tar,application/x-tar,true,true,true,false,true,true,true
container,vCalendar Data File,vcs,text/x-vcalendar,true,true,true,false,true,true,true
container,vCard File,vcf,text/vcard,true,true,true,false,true,true,true
container,vCard XML File,vcf,application/vcard+xml,true,true,true,false,true,true,true
database,AOS Database,db,application/vnd.aos-database,true,true,true,false,true,true,true
database,Adobe Photoshop Elements Thumbnail Database,cache,application/vnd.adobe-photoshop-elements-thumb-db,true,true,true,false,true,true,true
database,Apple Safari Cache Database File,db,application/vnd.apple-safari-cache,true,true,true,false,true,true,true
database,Apple Safari History,db,application/vnd.apple-safari-history,true,true,true,false,true,true,true
database,Apple Wallet Pass file,pkpass,application/vnd.apple.pkpass,true,true,true,false,true,true,true
database,Apple iOS Address Book Database,db,application/vnd.apple-ios-address-book-database,true,true,true,false,true,true,true
database,Apple iOS Backup Database,db,application/vnd.apple-ios-backup-database,true,true,true,false,true,true,true
database,Apple iOS Message Database,db,application/vnd.apple-ios-message-database,true,true,true,false,true,true,true
database,Apple iOS Safari Bookmarks Database,db,application/vnd.apple-ios-bookmarks-database,true,true,true,false,true,true,true
database,Apple iPhone Call Database,db,application/vnd.apple-iphone-call-database,true,true,true,false,true,true,true
database,Apple iPhone Voice Mail Database,db,application/vnd.apple-iphone-voice-mail-database,true,true,true,false,true,true,true
database,AutoCAD Slide Library File,slb,application/vnd.autocad-slb,true,true,true,false,true,true,true
database,Borland Paradox Database,db,application/vnd.borland-paradox,true,true,true,false,true,true,true
database,Borland dBase Database,dbf,application/vnd.borland-dbase,true,true,true,false,true,true,true
database,Database,,application/x-database,true,true,true,false,true,true,true
database,Database Table,,application/x-database-table,true,true,true,false,true,true,true
database,Database Table Row,,application/x-database-table-row,true,true,true,false,true,true,true
database,Database View,,application/x-database-view,true,true,true,false,true,true,true
database,Google Android Contact / Call Database,db,application/vnd.google-android-contact-call-database,true,true,true,false,true,true,true
database,Google Android SMS Database,db,application/vnd.google-android-sms-database,true,true,true,false,true,true,true
database,Google Chrome History Database,,application/vnd.google-chrome-history,true,true,true,false,true,true,true
